YEAR,DOY,HOUR,MIN,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20
2016,1,13,30,2.978372661,0.004343811,0.437833086,1.090047609,1.651499028,0.11667665,0.193913084,0,0,0.163116515,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,14,0,2.533815328,0,0.431241536,1.063754073,1.373285222,0.116369306,0.168053665,0,0,0.15260391,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,14,30,2.804099518,0.005526989,0.395319937,1.382549296,1.581280029,0.155843331,0.208911291,0,0,0.211622375,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,15,0,2.630331868,0.000708093,0.262100845,0.98829162,1.409455406,0.120195869,0.198181863,0,0,0.220901226,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,15,30,2.515971864,0,0.140942118,0.773191125,1.090715596,0.115786968,0.167190449,0,0,0.198190682,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,16,0,2.334865665,0,0.08139865,0.676796099,0.932966974,0.090639132,0.16034894,0,0,0.191342709,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,16,30,2.145253458,0,0.085605533,0.689367083,0.811051125,0.091920206,0.149239351,0,0,0.215078625,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,17,0,1.894881701,0,0.024432754,0.557858303,0.648368853,0.070290854,0.138233456,0,0,0.202339576,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,17,30,1.949658902,0,0.005790355,0.392626008,0.508166334,0.03734484,0.116504997,0,0,0.169662657,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,18,0,1.810032171,0,0,0.380658554,0.388153835,0.028453924,0.116516971,0,0,0.152192539,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,18,30,1.611285072,0,0,0.209503779,0.28824017,0.020353338,0.098944098,0,0,0.116608781,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,19,0,1.694799619,0,0,0.118788232,0.266289631,0.008825906,0.095644981,0,0,0.119064701,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,19,30,1.716065499,0,0,0.291882543,0.338417827,0.019811248,0.095895052,0,0,0.121562349,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,20,0,1.685173763,0,0,0.265283187,0.45462517,0.018576076,0.099827389,0,0,0.124215077,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,20,30,2.027829685,0,0,0.29142737,0.562681691,0.030759465,0.110780363,0,0,0.131436079,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,21,0,2.027283904,0,0.01058217,0.222829014,0.65233705,0.036072248,0.106906663,0,0,0.128665362,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,21,30,2.049751822,0,0.001130365,0.158921957,0.707856342,0.025236095,0.125533309,0,0.000853146,0.136113939,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,22,0,2.205741902,0,0,0.168605362,0.757054146,0.031058178,0.12616099,0,7.15E-05,0.124736397,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,22,30,2.432688202,0,0,0.07058139,0.791278077,0.020596714,0.126578419,0,0,0.127405933,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,23,0,2.422244359,0,0.005271986,0.361412376,0.97584662,0.048222764,0.145955584,0,0,0.139817818,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,23,30,2.492052017,0.003408558,0.02648791,0.566223784,1.143359208,0.0681768,0.158021273,0,0,0.167250249,NA,0.003665014,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,0,0,2.24267218,0.000566966,0.034172771,0.51174689,1.007881873,0.075017509,0.147018072,0,0,0.170163914,NA,0.048713688,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,0,30,1.689655758,0,0.029252555,0.440956534,0.685246143,0.065171866,0.132387995,0.016878788,0.002181097,0.148299138,NA,0.031844863,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,1,0,1.293638906,0.004940856,0.013088584,0.344683979,0.366320122,0.058292324,0.103664048,0.045487713,0.01697022,0.127069126,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,1,30,1.052522469,0.017077332,0.005533523,0.268561409,0.207513734,0.038330587,0.099998019,0.040732124,0.027507186,0.105902116,NA,0.009617402,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,2,0,1.024181883,0.021475864,0,0.268005958,0.233560201,0.024790519,0.086061578,0.039028334,0.031544739,0.09007212,NA,0.014360307,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,2,30,1.071012111,0.029403529,0.029755337,0.348239271,0.144557815,0.047435863,0.079269438,0.064296085,0.047210037,0.066322665,NA,0.130770914,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,3,0,0.751783786,0.041119152,0.079626048,0.426297507,0.125116531,0.061218494,0.075708986,0.091435594,0.051462769,0.059838331,NA,0.14416307,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,3,30,0.813004715,0.042426279,0.036235676,0.214559295,0.111417268,0.03360925,0.07889458,0.072815033,0.055789498,0.041747064,NA,0.109256173,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,4,0,0.404173305,0.066319074,0.135218602,0.418419573,0.068588522,0.056890015,0.052454081,0.110685479,0.068335655,0.02147906,NA,0.158807733,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,4,30,0.149239351,0.075554404,0.215275674,0.504853273,0.008618543,0.070944875,0.025659112,0.143926321,0.085756242,0.01007354,NA,0.204985718,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,5,0,0.129829343,0.080842994,0.244297597,0.462263952,0,0.052426592,0,0.14490702,0.081435968,0.000957405,NA,0.219268678,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,5,30,0,0.077957047,0.230036119,0.336293337,0,0.047580902,0,0.149544637,0.085869305,0,NA,0.213552646,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,0,0.114878663,0.063216067,0.180103654,0,0.058330882,0.007253623,0.007369004,0.114464795,0.077202629,0.008089844,NA,0.188210891,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,6,30,0.168635308,0.068054096,0.213870203,0.076191515,0.027300323,0,0,0.136533238,0.056012061,0.012447541,NA,0.221851214,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,7,0,0,0.094120296,0.307015535,0.313332472,0.130803545,0.034833481,0,0.163758735,0.060483554,0.011334935,NA,0.271164152,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,7,30,0.121131998,0.121626726,0.365177333,0.787848666,0.435480459,0.126574365,0,0.176459321,0.082082075,0.010212135,NA,0.434049592,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,8,0,0.216301771,0.088951487,0.350269727,0.220298313,0.316796084,0.053669704,0.016427451,0.12255284,0.073901906,0.025194166,NA,0.367775548,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,8,30,0,0.057970032,0.341418785,0.107020571,0.229405936,0.018750154,0.013675473,0.134115338,0.057099429,0.03058236,NA,0.260999876,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,9,0,0,0.075175561,0.359907461,0.157303108,0.246409016,0.02028345,0.001209476,0.142702208,0.061561798,0.032842807,NA,0.311742575,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,9,30,0,0.097490673,0.44085406,0.478080706,0.471586362,0.045879465,0.006941281,0.147798147,0.045892869,0.031563481,NA,0.416796605,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,10,0,0.532425815,0.13888907,0.539707483,1.11341169,1.215770325,0.176239295,0.032616352,0.142039105,0.066757433,0.078208826,NA,0.650187046,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,10,30,1.897778667,0.18739891,0.718847693,1.987924515,2.635562373,0.372525551,0.140789081,0.070973969,0.075650091,0.180146968,NA,0.920421178,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,11,0,2.645025218,0.166421952,0.820597583,2.093933966,3.152728445,0.387898716,0.225057974,0,0.081227029,0.194554485,NA,0.852259865,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,11,30,3.593487214,0.228055992,1.084281827,2.787360826,4.110217703,0.532478898,0.290479522,0,0.074330895,0.301824846,NA,0.751557259,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,12,0,5.092899137,0.173031083,1.23047602,4.07853688,5.7051865,0.747085978,0.466195819,0,0.111805285,0.484174453,NA,0.523204456,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,12,30,5.6298959,0.052241113,1.99105161,4.724230606,6.476866805,0.879651098,0.607089846,0,0.162755208,0.656972343,NA,0.066725077,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,13,0,6.065553187,0,2.372962593,4.890767342,6.703945099,0.747425393,0.745728606,0,0.176519729,0.718454598,NA,0.054897447,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,13,30,6.191913457,0.092474089,1.937543593,4.73206774,5.889726952,0.697343619,0.733927814,0,0.145181507,0.686637834,NA,0.102240622,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,14,0,6.394759226,0.196714431,1.958737723,5.102469887,4.988733,0.245867066,0.801239124,0,0.124231236,0.635119638,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,14,30,6.066977776,0.144462226,2.730908061,4.40843142,4.503888519,0.338544596,0.688475677,0,0.056130366,0.539601048,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,15,0,6.435661343,0.162538496,2.399903214,3.859383663,4.354743823,0.259783785,0.614879304,0,0.011362781,0.358684662,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,15,30,5.282663622,0.095122153,1.789484361,3.150727472,3.934267803,0.16873799,0.493839261,0,0,0.135058544,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,16,0,5.284949981,0.110887125,1.500866321,3.188043927,3.66745912,0.233460153,0.457306343,0,0,0.079997835,NA,0.260577373,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,16,30,4.028036691,0.049039226,1.045408671,2.542995066,2.909668182,0.160043864,0.407356364,0,0,0.058727248,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,17,0,3.688056901,0.070752184,0.769037148,2.510502721,2.268354661,0.206806726,0.353879964,0,0,0.07920632,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,17,30,2.620234638,0.004635408,0.305718699,1.499770262,1.267103253,0.055845123,0.220217348,0,0,0.033735731,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,18,0,2.15663566,0,0.063116437,1.425977654,0.962838048,0.055268518,0.149189178,0,0,0.01546561,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,18,30,2.05419626,0.00207226,0,1.507381296,0.875336851,0.076368464,0.130615935,0,0,0.005734731,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,19,0,1.96375479,0.00293772,0,1.529739927,0.944716847,0.0898896,0.130795387,0,0,0.023090514,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,19,30,2.028307265,0.01157824,0,1.718776832,1.055418805,0.118808261,0.142134391,0,0,0.032427865,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,20,0,1.807160841,0.007252675,0,1.61958766,1.102874179,0.117999557,0.142262838,0,0,0.031142289,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,20,30,1.772838413,0.010990519,0,1.396594487,1.20883237,0.099219,0.157577628,0,0,0.026315718,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,21,0,1.945596326,0.021271458,0,1.634644176,1.622138879,0.173448169,0.28907777,0,0.002421494,0.09355308,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,21,30,1.474923856,0.022992455,0,1.0652654,1.149366541,0.131721927,0.264189026,0,0.023968533,0.083778421,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,22,0,1.250197295,0.031014582,0,1.427318877,0.860733155,0.199068599,0.214492157,0,0.031541615,0.049219124,NA,0.009429542,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,22,30,0.98668223,0.007904421,0,0.736465667,0.708360349,0.103094234,0.190606999,0,0.03206404,0.03283966,NA,0.014184815,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,23,0,0.450351751,0.011749802,0.013011828,0.470911908,0.218352213,0.076468031,0.10396871,0,0.025376954,0.017844936,NA,0.023440983,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,23,30,0.14312109,0.002605685,0,0.095079889,0.046436361,0.013919928,0.044656095,0,7.24E-05,0.010501816,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,0,0,0.010710312,0.001111996,0,0,0,0,0.005105251,0,0,0.001506386,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,0,30,0,0,0.007872633,0.15225549,0.014267397,0.02390536,0,0.000717295,0,0,NA,0.020460414,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,1,0,0.005161014,0.015651078,0.066527407,0.300851656,0.078208826,0.053759446,0.008910588,0.011769268,0,0,NA,0.101991416,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,1,30,0.059954587,0.016976337,0.112371925,0.349102189,0.166797579,0.078675758,0.010947991,0.018124906,0,0,NA,0.187425093,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,2,0,0.038625624,0.02479649,0.185607035,0.181560081,0.266406164,0.085048346,0.013206529,0.027750929,0.004144661,0.004066687,NA,0.260981302,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,2,30,0.053483406,0.033224037,0.265301818,0.220968735,0.33581616,0.10334004,0.018128285,0.041027253,0.009813981,0.011156823,NA,0.317499297,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,3,0,0.116026219,0.03859967,0.297930875,0.567942662,0.382134464,0.160103176,0.015686962,0.049246289,0.019546235,0,NA,0.398590387,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,3,30,0.153616433,0.03728037,0.299202402,0.487044027,0.463763532,0.148708516,0.04062401,0.043077735,0.02702395,0,NA,0.377212307,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,4,0,0.199801487,0.035931362,0.332965493,0.54093177,0.583726322,0.172639967,0.04391377,0.039878521,0.038619135,0.003034048,NA,0.39298199,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,4,30,0.226775385,0.048652695,0.340442319,0.839753007,0.649966608,0.207042345,0.059444083,0.042205144,0.050676386,0,NA,0.40100501,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,5,0,0.262138024,0.054866257,0.375362136,0.893729038,0.666759652,0.205340799,0.069663341,0.033580804,0.063775252,0,NA,0.424821477,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,5,30,0.261975374,0.057260077,0.376734681,0.765967048,0.757848132,0.203486775,0.0733709,0.036129913,0.072994141,0.011187672,NA,0.4487576,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,6,0,0.298107019,0.059658747,0.37809323,0.76750181,0.790134629,0.225473544,0.073780993,0.041566069,0.073810302,0.004798312,NA,0.480683099,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,6,30,0.233114595,0.065834638,0.379278354,1.004591893,0.672523012,0.23030824,0.074059514,0.041197954,0.074514365,0,NA,0.528712439,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,0,0.282908285,0.045534556,0.327306973,0.719746346,0.652557638,0.194361144,0.077786813,0.024429777,0.07532632,0,NA,0.436298494,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,7,30,0.327374806,0.048070598,0.335543544,0.604696846,0.676907156,0.199523283,0.078460756,0.024402985,0.076412713,0.015781537,NA,0.437679581,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,8,0,0.349411172,0.050134089,0.343099534,0.929017209,0.627446679,0.234902527,0.081951283,0.037541603,0.076966233,0.003056608,NA,0.49237418,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,8,30,0.225464508,0.063949963,0.351128677,1.273977579,0.536888287,0.282545322,0.075716349,0.043057866,0.077842317,0,NA,0.509166309,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,9,0,0.238960969,0.054634169,0.312626197,1.346574268,0.428895611,0.269462723,0.059612986,0.039686033,0.078412581,0,NA,0.447678295,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,9,30,0.238833089,0.060879084,0.327055046,1.377090961,0.491746539,0.285484525,0.06323742,0.039467657,0.079291718,0,NA,0.41072105,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,10,0,0.371270003,0.059461673,0.302325981,1.117436728,0.577575596,0.240899,0.076744735,0.015423814,0.080135478,0,NA,0.374422785,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,10,30,0.402268745,0.065935059,0.376610317,1.133135865,0.673743375,0.256748233,0.074011858,0.028050063,0.076840703,0,NA,0.443365962,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,11,0,0.489916777,0.064678295,0.39180397,0.731955065,0.818640578,0.213405078,0.098464332,0.008468939,0.069359034,0.006346939,NA,0.347528645,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,11,30,0.589510459,0.071345114,0.462884357,1.583103393,0.851911984,0.292788544,0.109796688,0.006379553,0.046070546,0,NA,0.334370798,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,12,0,0.763126421,0.070080356,0.528977518,1.851259081,0.987874323,0.327723703,0.117635578,0,0.035579601,0,NA,0.285782065,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,12,30,0.817662405,0.042793114,0.509640109,1.558066818,0.991094324,0.279009853,0.122383625,0,0.019188809,0,NA,0.130489532,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,13,0,0.956197959,0.038395394,0.519080591,1.74142452,1.11554584,0.284899061,0.12707724,0,0.010782279,0,NA,0.048767916,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,13,30,1.15752878,0.024092598,0.457203166,1.843951392,1.110547039,0.262138024,0.139239794,0,0.006057822,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,14,0,1.089865444,0.026439554,0.494624461,2.097709596,1.113472655,0.322236708,0.162886961,0,0.012593561,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,14,30,0.976500881,0.013423586,0.426552092,2.021213957,0.971447367,0.313673704,0.145065046,0,0.010637162,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,15,0,1.00548896,0.007374235,0.374089893,1.836649133,0.919362433,0.247806256,0.146263765,0,0.014737408,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,15,30,0.96794253,0.011977026,0.322579739,2.050093637,0.767786088,0.278154315,0.147047259,0,0.006694782,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,16,0,0.958746259,0.016978284,0.285451469,2.028648407,0.755239909,0.287379384,0.13292785,0,0.016421095,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,16,30,0.857132987,0.016035907,0.280623551,2.038682785,0.690481646,0.27487308,0.129935257,0,0.017212724,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,17,0,0.766762779,0,0.195631699,1.714743189,0.626735079,0.216969896,0.137837896,0,0.02117345,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,17,30,0.670360661,0,0.139631975,1.649004829,0.550584465,0.201941221,0.134960065,0,0.036344706,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,18,0,0.584968738,0.000910611,0.077502013,1.465482166,0.545620791,0.203610869,0.146788786,0,0.052667211,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,18,30,0.635887895,0.012242972,0.08873147,1.452846903,0.540772051,0.195253448,0.147455987,0,0.070069471,0.010335627,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,19,0,0.721769086,0.026173893,0.079273151,1.527216649,0.642315127,0.216615607,0.170476804,0,0.074771367,0.014743095,NA,0.003265324,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,19,30,1.042276655,0.015715734,0.065644634,1.648217334,0.763183214,0.235499074,0.178865695,0,0.088750433,0.019777476,NA,0.087780507,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,20,0,1.071556837,0.009435768,0.026899604,1.509704745,0.728631832,0.21033736,0.180086329,0,0.090258513,0.02549695,NA,0.042119388,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,20,30,1.091019252,0.008683474,0.023952218,1.344868632,0.716265238,0.202131528,0.184919049,0,0.091481363,0.038580206,NA,0.043090982,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,21,0,1.129589281,0.01336587,0.115826837,1.318326049,0.786420571,0.193855993,0.193601314,0,0.106109943,0.040830456,NA,0.275206033,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,21,30,1.033732842,0.021487489,0.111781521,0.975132974,0.713628447,0.185637526,0.206371186,0,0.102692598,0.046954122,NA,0.318752319,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,22,0,0.713796698,0.017328773,0.107610116,0.620282889,0.392074605,0.148274081,0.133443549,0,0.094645927,0.053104288,NA,0.326992069,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,22,30,0.494310353,0.01939958,0.068187629,0.463401481,0.22525219,0.092141684,0.071108558,0.00456598,0.053211079,0.043687876,NA,0.25791995,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,23,0,0.422228033,0.018240674,0.054845466,0.545780778,0.100366609,0.068061313,0.020877048,0.008415524,0.02747066,0.027291203,NA,0.245160113,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,23,30,0.34478183,0.003532207,0.041934796,0.215956649,0.01357168,0.019481156,0.011202845,0.000780766,0.008618298,0.02553297,NA,0.16092125,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,0,0,0.291953676,0.000545007,0.025355966,0.24113231,0,0.015768098,0,0.003595274,0.006032394,0.026948116,NA,0.068119052,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,0,30,0.291507964,0,0.007619439,0.484591648,0.02014381,0.025251073,0,0.005191053,0.006420769,0,NA,0.084867784,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,1,0,0.261715175,0,0,0.151718461,0.01872466,0,0.005755153,0,0,0.020802781,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
