"x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
-11000,1454000,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3000,1454000,1489,0,0.0363707683388833,0,0,0,0,0,0,0,0,0.243400629503099,0,0,0,0,0,0,0,0.00246160064236077,0,0,0,0,0,0,0,0,0,0
5000,1454000,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178359374172987,0,0,0.000639076071205605,0,0,0,0,0,0,0
13000,1454000,1491,0,0.000288194697331521,0,0,0,0,0,0,0,0,1.30136256923893,0,0,0,0,0,0,0,0.0376585307604949,0,0,2.53780134610325,0,0,0,0,0,0,0
21000,1454000,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131495278331532,0,0,5.2419798129254,0,0,0,0,0,0,0
29000,1454000,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17534821221395,0,0,0,0,0,0,0
37000,1454000,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,1454000,1495,0,0,0,0,0.00316892958964714,0,0,0,0,0,0.0130046137243197,0,0,0,0,0,0,0,0,0,0,0.538421770914085,0,0,2.19782878838198,0,0,0,0
53000,1454000,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395613984418263,0,0,0,0
61000,1454000,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326770024978303,0,1.44787192465834,0,0,0,0
69000,1454000,1498,0,0.491413099716582,0,0,0,0,0,0.590731774356487,0,0,0,0.00559206477885863,0,0,0,0,0,0,0,0,0,6.17287193607874,7.10302760088149,0,4.84632302712687,0,0,0,0
77000,1454000,1499,0,0,0,0,0.00223335171369805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014299039681155,0.966441917738217,0.981763243908927,0,4.49004872480636,0,0,0,0
85000,1454000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113596504888729,0.399678574023553,0,4.82983182309607,0,0,0,0
93000,1454000,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258430403482114,0.582400339760896,0,6.4507644354015,0,0,0,0
101000,1454000,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17001086268611,0.642305371285722,0,9.65290106258824,0,0,0,0
-19000,1446000,1783,0,0.190356749478065,0,0,0,0,0,0,0,0,0.295650350498186,0,0,0,0,0,0,0,0.184935303133252,0,0,0,0,0,0,0,0,0,0
-11000,1446000,1784,0,0.00325500091547099,0,0,0,0,0,0,0,0,0.0363175227343725,0,0,0,0,0,0,0,0.17577601001864,0,0,0,0,0,0,0,0,0,0
-3000,1446000,1785,0,0,0,0,0,0,0,0,0,0,0.496713713246415,0,0,0,0,0,0,0,0.00138059308191288,0,0,0,0,0,0,0,0,0,0
5000,1446000,1786,0,0,0,0,0,0,0,0,0,0,0.00701415006814294,0,0,0,0,0,0,0,0.0020432624869648,0,0,0.755979627115775,0,0,0,0,0,0,0
13000,1446000,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403085272138344,0,0,0,0,0,0,0
21000,1446000,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360614018636743,0,0,0,0,0,0,0
29000,1446000,1789,0,0.00310371968438582,0,0,0,0,0,0,0,0,0.137781244253558,0,0,0,0,0,0,0,0.797492939566555,0,0,2.10699222935428,0,0,0,0,0,0,0
37000,1446000,1790,0,0,0,0,0,0,0,0,0,0,0.585695302105923,0,0,0,0,0,0,0,0.616224823770648,0,0,2.35314876027863,0,0,0,0,0,0,0
45000,1446000,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851388660789261,0,0,5.68639177646286,0,0,0,0,0,0,0
53000,1446000,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43844896452323,0,0,3.14590957959037,0,0,0,0,0,0,0
