"x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
-3000,1422000,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,1422000,2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,1422000,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,0,121.92,0,0,0,0,0,0,0
21000,1422000,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.48,0,0,261.62,0,0,0,0,0,0,0
29000,1422000,2677,0,0,0,0,0,0,0,0,0,0,55.88,0,0,0,0,0,0,0,259.08,0,0,650.24,0,0,0,0,0,0,0
37000,1422000,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.96,0,0,802.64,0,0,0,0,0,0,0
45000,1422000,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.62,0,0,1104.9,0,0,0,0,0,0,0
53000,1422000,2680,0,12.7,0,0,0,0,0,0,0,0,20.32,0,0,0,0,0,0,0,391.16,0,0,635,0,0,0,0,0,0,0
61000,1422000,2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.24,0,0,261.62,0,0,15.24,0,0,0,0
69000,1422000,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.48,0,0,205.74,0,0,0,0,0,0,0
77000,1422000,2683,0,0,0,0,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.12,0,0,81.28,0,0,0,0
85000,1422000,2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.58,50.8,0,96.52,0,0,0,0
93000,1422000,2685,0,25.4,25.4,0,15.24,0,0,0,0,0,71.12,86.36,0,0,0,0,0,0,71.12,0,0,777.24,340.36,0,652.78,0,0,0,0
101000,1422000,2686,0,43.18,0,0,10.16,0,0,144.78,0,0,55.88,38.1,0,0,0,0,0,0,0,0,0,220.98,248.92,0,949.96,0,0,0,0
109000,1422000,2687,0,0,0,0,0,0,0,274.32,0,0,0,0,0,0,0,0,0,0,0,0,246.38,60.96,86.36,0,695.96,0,0,0,0
