"","x","y","tdiff"
"1452",333000,1182000,77707878.7066204
"1453",413000,1182000,-343310237.170282
"1454",421000,1182000,-27315142.5513003
"1455",445000,1182000,606937601.809593
"1456",453000,1182000,20262756.8795322
"1457",573000,1182000,-800142301.423538
"1458",581000,1182000,54193278.7487115
"1459",597000,1182000,7613567.48601168
"1460",613000,1182000,246023730.158913
"1479",5000,1174000,17212738.5027416
"1480",21000,1174000,928729957.12027
"1481",29000,1174000,797855072.851137
"1482",45000,1174000,-42994714.3859539
"1483",69000,1174000,18395781.2992174
"1484",93000,1174000,352353664.536963
"1485",101000,1174000,76764598.3233485
"1486",109000,1174000,113156187.077832
"1487",117000,1174000,273353698.227501
"1488",125000,1174000,206609401.913521
"1489",133000,1174000,280752059.69753
"1490",141000,1174000,-352470968.607433
"1491",149000,1174000,280237897.714534
"1492",157000,1174000,38886339.8055586
"1493",173000,1174000,623921794.603098
"1494",181000,1174000,146245290.927922
"1495",189000,1174000,177804628.980778
"1496",197000,1174000,-130629517.887962
"1497",205000,1174000,116012489.489017
"1498",213000,1174000,31725331.2586015
"1499",221000,1174000,-67034206.7992058
"1500",229000,1174000,693965140.346043
"1501",237000,1174000,-187876969.794444
"1502",245000,1174000,603385171.932632
"1503",253000,1174000,20885201.9915482
"1504",261000,1174000,266390691.049577
"1505",269000,1174000,1193565471.99245
"1506",277000,1174000,673178013.672632
"1507",285000,1174000,395133449.769696
"1508",293000,1174000,386899964.950636
"1509",301000,1174000,112456968.431966
"1510",309000,1174000,1600892.75473315
"1511",317000,1174000,622660577.833216
"1512",397000,1174000,-587433833.916975
"1513",405000,1174000,323694319.094589
"1514",413000,1174000,-313702688.752345
"1515",421000,1174000,220976134.856053
"1516",429000,1174000,317990970.829334
"1517",437000,1174000,-174501313.925126
"1518",557000,1174000,-206998717.311022
"1519",565000,1174000,730329.803891242
"1520",573000,1174000,95228484.229887
"1521",581000,1174000,94978742.597231
"1522",589000,1174000,214333469.057538
"1523",597000,1174000,-56491495.5726149
"1524",605000,1174000,-44677081.3131704
"1544",21000,1166000,-89048040.1573294
"1545",29000,1166000,-78597070.5043218
"1546",61000,1166000,63225216.7677875
"1547",101000,1166000,176815492.080049
"1548",117000,1166000,112338416.825346
"1549",125000,1166000,-170314745.390964
"1550",133000,1166000,-282560612.376022
"1551",141000,1166000,223644437.825393
"1552",149000,1166000,274624996.593953
"1553",157000,1166000,966043077.212775
"1554",165000,1166000,180347497.69932
"1555",173000,1166000,301343658.238393
"1556",181000,1166000,225197092.402753
"1557",197000,1166000,-46880224.503982
"1558",213000,1166000,28106341.1390876
"1559",221000,1166000,-292521894.869987
"1560",237000,1166000,1209030507.35606
"1561",253000,1166000,-7651129.00763714
"1562",261000,1166000,111548894.689674
"1563",269000,1166000,45005479.2658077
"1564",277000,1166000,816098515.748224
"1565",285000,1166000,319846277.117144
"1566",293000,1166000,617938325.985919
"1567",301000,1166000,-100525745.561808
"1568",309000,1166000,983776742.020871
"1569",317000,1166000,418602396.536529
"1570",365000,1166000,-173317884.203325
"1571",381000,1166000,14254512.2020522
"1572",389000,1166000,-247591610.168631
"1573",397000,1166000,-638717240.381073
"1574",405000,1166000,-388961759.902275
"1575",413000,1166000,279616968.98526
"1576",421000,1166000,498684107.789811
"1577",429000,1166000,-74013571.5372292
"1578",437000,1166000,-228659285.499283
"1579",541000,1166000,-218051573.815611
"1580",549000,1166000,23391489.836076
"1581",557000,1166000,-161977723.217006
"1582",565000,1166000,452496640.951724
"1583",573000,1166000,34845848.0566399
"1584",581000,1166000,4924281.38160962
"1585",589000,1166000,267977209.002214
"1586",597000,1166000,-117272577.169099
"1587",605000,1166000,-152226713.960106
"1588",629000,1166000,-53300009.6094706
"1612",13000,1158000,215383786.460816
"1613",29000,1158000,26933525.7622221
"1614",37000,1158000,82466340.0792187
"1615",53000,1158000,352572670.991745
"1616",61000,1158000,-44583256.7116486
"1617",69000,1158000,-142291350.704636
"1618",77000,1158000,-16791791.4582035
"1619",85000,1158000,546220479.429763
"1620",93000,1158000,12800485.5218054
"1621",109000,1158000,505630539.907559
"1622",117000,1158000,198656008.510872
"1623",125000,1158000,-134730622.968178
"1624",133000,1158000,-272394278.028458
"1625",141000,1158000,46642997.9317237
"1626",149000,1158000,250942229.989035
"1627",157000,1158000,-42146084.1018773
"1628",165000,1158000,176600236.431959
"1629",173000,1158000,-110003142.757308
"1630",181000,1158000,227749889.716876
"1631",189000,1158000,431711262.677073
"1632",197000,1158000,738956562.710078
"1633",205000,1158000,-160445419.879164
"1634",213000,1158000,143751385.600972
"1635",221000,1158000,372927120.224767
"1636",229000,1158000,241443955.980539
"1637",237000,1158000,96516446.1062144
"1638",245000,1158000,35341610.0378776
"1639",253000,1158000,1513691648.65878
"1640",269000,1158000,151661497.267543
"1641",277000,1158000,-209935668.479375
"1642",285000,1158000,627406423.847074
"1643",293000,1158000,-215906396.84833
"1644",301000,1158000,42927398.6672254
"1645",309000,1158000,342555414.232479
"1646",317000,1158000,-305700318.223281
"1647",325000,1158000,221631427.934049
"1648",333000,1158000,259293929.679846
"1649",341000,1158000,-78399042.0083272
"1650",349000,1158000,-34756017.7929243
"1651",357000,1158000,331026186.225236
"1652",365000,1158000,-180708836.807382
"1653",373000,1158000,133331409.662305
"1654",381000,1158000,148843178.924487
"1655",389000,1158000,344171831.389238
"1656",397000,1158000,-200144581.874756
"1657",405000,1158000,1363463808.14627
"1658",413000,1158000,372912099.322465
"1659",421000,1158000,-111330415.808021
"1660",501000,1158000,941939672.554739
"1661",509000,1158000,115012328.734593
"1662",525000,1158000,-405849942.236738
"1663",533000,1158000,-118216534.571905
"1664",541000,1158000,129581563.800602
"1665",549000,1158000,-356104438.125475
"1666",557000,1158000,-289228576.524064
"1667",565000,1158000,-75461778.7955056
"1668",573000,1158000,20686205.1833754
"1669",581000,1158000,-148420840.884234
"1670",589000,1158000,-259216614.639092
"1671",597000,1158000,-214596036.340475
"1672",613000,1158000,832159722.552854
"1673",621000,1158000,43830669.4294299
"1674",629000,1158000,-230306596.972039
"1675",637000,1158000,4646610.37426054
"1676",653000,1158000,140158561.142521
"1699",29000,1150000,-79782269.2755793
"1700",45000,1150000,8499609.86463825
"1701",53000,1150000,84523554.2181358
"1702",61000,1150000,284284205.805724
"1703",69000,1150000,-39976570.9611043
"1704",77000,1150000,247410434.977134
"1705",85000,1150000,275572294.471708
"1706",93000,1150000,144828718.111012
"1707",109000,1150000,-139887750.805698
"1708",117000,1150000,-228306671.545233
"1709",125000,1150000,-98557761.2598599
"1710",133000,1150000,-41584157.3852896
"1711",141000,1150000,644006460.967264
"1712",157000,1150000,795662070.214061
"1713",165000,1150000,320765848.850265
"1714",173000,1150000,821145137.841165
"1715",181000,1150000,417280808.34225
"1716",189000,1150000,105276273.404898
"1717",197000,1150000,2798188956.15058
"1718",205000,1150000,113330736.806979
"1719",213000,1150000,73977466.6358714
"1720",221000,1150000,-55406298.8601595
"1721",229000,1150000,-69216946.9947239
"1722",237000,1150000,276125729.850544
"1723",245000,1150000,200224184.953741
"1724",253000,1150000,-233238592.197209
"1725",269000,1150000,1078667589.97373
"1726",277000,1150000,827782559.115273
"1727",285000,1150000,210845432.656344
"1728",293000,1150000,-201195173.245992
"1729",301000,1150000,99408190.0964111
"1730",309000,1150000,102439858.338373
"1731",317000,1150000,50853981.3369494
"1732",325000,1150000,283452216.495233
"1733",333000,1150000,-303535311.09369
"1734",341000,1150000,202999340.262867
"1735",349000,1150000,-222750459.274098
"1736",357000,1150000,-231037122.310404
"1737",365000,1150000,-206382177.344861
"1738",373000,1150000,329835121.758152
"1739",381000,1150000,1005946384.11978
"1740",389000,1150000,-39831622.908473
"1741",397000,1150000,941758202.037595
"1742",405000,1150000,192954214.545531
"1743",413000,1150000,-127716827.091944
"1744",485000,1150000,94426163.3481826
"1745",493000,1150000,244637295.549649
"1746",501000,1150000,639530436.618139
"1747",509000,1150000,-17866523.7921376
"1748",517000,1150000,-43182797.3689783
"1749",525000,1150000,-88601681.6237762
"1750",533000,1150000,-317330094.719252
"1751",541000,1150000,242716484.284349
"1752",549000,1150000,75668065.8600478
"1753",557000,1150000,-126139078.427364
"1754",565000,1150000,370551159.0136
"1755",573000,1150000,337389418.769434
"1756",581000,1150000,-438716324.833654
"1757",589000,1150000,-3091031.71637046
"1758",597000,1150000,107248753.523095
"1759",605000,1150000,566687785.231229
"1760",613000,1150000,-65269483.6566223
"1761",621000,1150000,85923051.2392464
"1762",629000,1150000,96834420.7364196
"1763",637000,1150000,-262497879.479509
"1764",645000,1150000,-63380472.834094
"1765",653000,1150000,126458568.115997
"1789",29000,1142000,75740098.1590354
"1790",61000,1142000,-50560359.7971236
"1791",101000,1142000,293879796.209699
"1792",109000,1142000,384500079.429685
"1793",125000,1142000,28615056.6860449
"1794",133000,1142000,493903100.783631
"1795",141000,1142000,218117355.003723
"1796",149000,1142000,336709220.54989
"1797",157000,1142000,45951416.6983016
"1798",165000,1142000,426496207.92468
"1799",173000,1142000,107776919.812576
"1800",181000,1142000,16327641.5763302
"1801",189000,1142000,-13209148.7033523
"1802",197000,1142000,873512540.865561
"1803",205000,1142000,89515379.2366918
"1804",213000,1142000,281260189.516647
"1805",221000,1142000,248212780.247616
"1806",229000,1142000,-70393927.7631256
"1807",237000,1142000,717338454.245664
"1808",245000,1142000,-125381117.48581
"1809",253000,1142000,33224613.1887787
"1810",261000,1142000,-375081511.523845
"1811",269000,1142000,243032546.564985
"1812",277000,1142000,566532086.864155
"1813",285000,1142000,374929016.776038
"1814",301000,1142000,-71983357.3123416
"1815",309000,1142000,321315399.31313
"1816",317000,1142000,238531815.757063
"1817",325000,1142000,98287529.9537348
"1818",333000,1142000,185093718.811568
"1819",341000,1142000,204433066.749158
"1820",349000,1142000,-239127083.016975
"1821",357000,1142000,-19331713.5953687
"1822",365000,1142000,109105596.933976
