"x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
141000,1486000,323,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,19,14,0,11,0,0,0,0
149000,1486000,324,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,8,5,0,3,0,0,0,0
157000,1486000,325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133000,1478000,618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141000,1478000,619,2,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,78,0,0,0,0
149000,1478000,620,0,1,0,0,5,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,22,27,0,61,0,0,0,0
157000,1478000,621,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10,1,0,2,0,0,0,1
-19000,1470000,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,5,0,0,0,0,0,0,1
-11000,1470000,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
-3000,1470000,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
5000,1470000,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
133000,1470000,914,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,11,0,0,0,2
141000,1470000,915,0,0,0,0,5,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,10,63,0,53,0,0,0,1
149000,1470000,916,0,3,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,0,44,0,0,0,0
157000,1470000,917,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19000,1462000,1191,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,5,0,0,2,0,0,0,0,0,0,0
-11000,1462000,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
-3000,1462000,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
5000,1462000,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,6,0,0,0,0,0,0,0
13000,1462000,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,44,0,0,0,0,0,0,1
21000,1462000,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,46,0,0,0,0,0,0,0
29000,1462000,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,13,0,0,1,0,0,0,0
37000,1462000,1198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,3,8,0,0,0,0,0,0,0
45000,1462000,1199,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,2,9,0,0,4,0,0,0,0
53000,1462000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0
133000,1462000,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
141000,1462000,1211,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,2,5,0,18,0,0,0,0
149000,1462000,1212,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0
157000,1462000,1213,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19000,1454000,1487,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,0,0
-11000,1454000,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
-3000,1454000,1489,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,140,1,0,0,0,0,0,0,0,0,0,0
5000,1454000,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,0,0,1,0,0,0,0,0,0,0
13000,1454000,1491,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,64,4,0,0,51,0,0,0,0,0,0,0
21000,1454000,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,0,0,28,0,0,0,0,0,0,0
29000,1454000,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,12,0,0,0,0,0,0,0
37000,1454000,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0
45000,1454000,1495,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,10,0,0,6,0,0,0,0
53000,1454000,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,20,0,0,0,0
61000,1454000,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,33,0,0,0,0
69000,1454000,1498,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,56,0,0,0,23,2,0,10,0,0,0,0
77000,1454000,1499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,20,5,0,19,0,0,0,0
85000,1454000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,43,0,0,0,0
93000,1454000,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,30,0,0,0,0
101000,1454000,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,3,0,0,0,0
-19000,1446000,1783,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0
-11000,1446000,1784,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,138,4,0,0,0,0,0,0,0,0,0,0
-3000,1446000,1785,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,148,1,0,0,0,0,0,0,0,0,0,0
5000,1446000,1786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,2,0,0,3,0,0,0,0,0,0,0
13000,1446000,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,6,0,0,0,0,0,0,0
21000,1446000,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,18,0,0,0,0,0,0,0
29000,1446000,1789,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,52,14,0,0,34,0,0,0,0,0,0,0
37000,1446000,1790,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,28,29,0,0,84,0,0,0,0,0,0,0
45000,1446000,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,31,0,0,0,0,0,0,0
53000,1446000,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,44,0,0,0,0,0,0,0
61000,1446000,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,19,0,0,2,0,0,0,2
69000,1446000,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,14,0,0,0,0,0,0,0
77000,1446000,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,14,0,0,4,0,0,0,0
85000,1446000,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,36,0,0,0,1
93000,1446000,1797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,2,12,0,43,0,0,0,2
101000,1446000,1798,0,0,0,0,2,0,0,4,0,0,0,7,0,0,0,0,0,38,0,0,0,22,21,0,34,0,0,0,0
109000,1446000,1799,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,32,0,0,4,10,8,0,46,0,0,0,0
117000,1446000,1800,0,2,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,24,12,0,33,0,0,0,2
-19000,1438000,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
-11000,1438000,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2,0,0,0,0,0,0,0,0,0,0
-3000,1438000,2081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,3,0,0,0,0,0,0,0,0,0,0
5000,1438000,2082,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130,5,0,0,15,0,0,0,0,0,0,0
13000,1438000,2083,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,116,2,0,0,26,0,0,0,0,0,0,0
21000,1438000,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,22,0,0,0,0,0,0,0
29000,1438000,2085,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,52,20,0,0,50,0,0,0,0,0,0,0
37000,1438000,2086,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,20,0,0,41,0,0,0,0,0,0,0
45000,1438000,2087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,54,0,0,0,0,0,0,0
53000,1438000,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,25,0,0,77,0,0,0,0,0,0,0
61000,1438000,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,12,0,0,0,0,0,0,0
69000,1438000,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,20,0,0,0,0,0,0,0
77000,1438000,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4,0,0,12,0,0,2,0,0,0,0
85000,1438000,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,12,0,0,0,0,0,0,0
93000,1438000,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4,0,0,10,0,0,0,0
101000,1438000,2094,0,2,0,0,1,0,0,3,0,0,2,8,0,0,0,0,0,10,2,0,7,26,18,0,55,0,0,0,0
109000,1438000,2095,0,2,0,0,1,0,0,3,0,0,1,2,0,0,0,0,0,26,1,0,2,6,13,0,59,0,0,0,0
117000,1438000,2096,0,7,0,0,2,0,0,3,0,0,3,3,0,0,0,0,0,28,0,0,3,36,4,0,26,0,0,0,3
125000,1438000,2097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0
133000,1438000,2098,0,5,0,0,2,0,0,3,0,0,3,1,0,0,0,0,1,2,1,0,0,7,1,0,4,0,0,0,2
141000,1438000,2099,0,2,0,0,5,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,59,13,0,28,0,0,0,6
149000,1438000,2100,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,3,0,0,0,0
-19000,1430000,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0
-11000,1430000,2376,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
-3000,1430000,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
5000,1430000,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0
13000,1430000,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,6,0,0,0,0,0,0,0
21000,1430000,2380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,124,4,0,0,7,0,0,0,0,0,0,2
29000,1430000,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,5,0,0,17,0,0,0,0,0,0,0
37000,1430000,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,10,0,0,20,0,0,0,0,0,0,0
45000,1430000,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,7,0,0,21,0,0,0,0,0,0,0
53000,1430000,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,8,0,0,16,0,0,0,0,0,0,0
61000,1430000,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4,0,0,18,0,0,2,0,0,0,0
69000,1430000,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,5,0,0,19,0,0,0,0,0,0,0
77000,1430000,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,0,0,24,1,0,4,0,0,0,0
85000,1430000,2388,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,86,3,0,0,18,1,0,15,0,0,0,0
93000,1430000,2389,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,1,52,5,0,17,0,0,0,0
101000,1430000,2390,0,6,0,0,3,0,0,3,0,0,9,8,0,0,0,0,0,2,2,0,0,18,29,0,68,0,0,0,0
109000,1430000,2391,0,6,0,0,1,0,0,7,0,0,5,1,0,0,0,0,0,32,1,0,0,7,8,0,60,0,0,0,0
117000,1430000,2392,0,6,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,58,0,0,0,30,2,0,21,0,0,0,0
125000,1430000,2393,1,5,0,0,10,0,0,1,0,0,2,5,0,0,0,0,0,16,0,0,3,35,19,0,47,0,0,0,0
133000,1430000,2394,0,9,0,0,14,0,0,11,0,0,3,1,0,0,0,0,0,0,1,0,5,49,28,0,27,0,0,0,2
141000,1430000,2395,0,3,0,0,9,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,7,29,0,78,0,0,0,0
149000,1430000,2396,0,2,0,0,4,0,0,14,0,0,1,3,0,0,0,0,0,0,0,0,2,18,22,0,32,0,0,0,2
157000,1430000,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,3
-19000,1422000,2671,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,94,2,0,0,4,0,0,0,0,0,0,0
-11000,1422000,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0
-3000,1422000,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0
5000,1422000,2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
13000,1422000,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,0,0,5,0,0,0,0,0,0,0
21000,1422000,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,0,0,14,0,0,0,0,0,0,0
29000,1422000,2677,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,66,17,0,0,40,0,0,0,0,0,0,0
37000,1422000,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,19,0,0,51,0,0,0,0,0,0,0
45000,1422000,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,21,0,0,67,0,0,0,0,0,0,0
53000,1422000,2680,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,20,0,0,38,0,0,0,0,0,0,0
61000,1422000,2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,19,0,0,1,0,0,0,0
69000,1422000,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,3,0,0,17,0,0,0,0,0,0,0
77000,1422000,2683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,32,0,0,5,0,0,0,0
85000,1422000,2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,53,2,0,5,0,0,0,0
93000,1422000,2685,0,2,1,0,1,0,0,0,0,0,3,3,0,0,0,0,0,28,3,0,0,45,14,0,40,0,0,0,0
101000,1422000,2686,0,3,0,0,1,0,0,7,0,0,2,3,0,0,0,0,0,20,0,0,0,15,15,0,70,0,0,0,0
109000,1422000,2687,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,54,0,0,12,2,5,0,44,0,0,0,0
117000,1422000,2688,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,72,1,0,9,7,7,0,24,0,0,0,0
125000,1422000,2689,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,13,21,46,0,59,0,0,0,0
133000,1422000,2690,0,4,0,0,14,0,0,7,0,0,2,1,0,0,0,0,0,0,0,0,24,35,22,0,41,0,0,0,0
141000,1422000,2691,0,2,0,0,5,0,0,27,0,0,0,3,0,0,0,0,0,0,0,0,16,18,14,0,55,0,0,0,0
149000,1422000,2692,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,4,11,15,0,86,0,0,0,1
157000,1422000,2693,2,2,0,0,2,0,0,14,0,0,0,2,0,0,0,0,1,0,0,0,0,17,20,0,68,0,0,0,4
165000,1422000,2694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,4
-19000,1414000,2967,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,94,5,0,0,2,0,0,0,0,0,0,0
-11000,1414000,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
-3000,1414000,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0
5000,1414000,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0
13000,1414000,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,2,0,0,0,0,0,0,0
21000,1414000,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0
29000,1414000,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,58,0,0,0,0,0,0,0
37000,1414000,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,0,0,29,0,0,0,0,0,0,0
45000,1414000,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,36,0,0,0,0,0,0,0
53000,1414000,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,27,0,0,3,0,0,0,0
61000,1414000,2977,0,2,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,26,13,0,0,42,3,0,35,0,0,0,0
69000,1414000,2978,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,34,4,0,0,22,12,0,54,0,0,0,0
77000,1414000,2979,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,50,2,0,0,30,2,0,41,0,0,0,1
85000,1414000,2980,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,46,1,0,0,53,0,0,41,0,0,0,0
93000,1414000,2981,0,2,0,0,3,0,0,3,0,0,4,15,0,0,0,0,0,12,0,0,3,30,12,0,58,0,0,0,0
101000,1414000,2982,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,8,0,0,66,13,18,0,34,0,0,0,0
109000,1414000,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,37,3,8,0,48,0,0,0,0
117000,1414000,2984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,23,1,8,0,83,0,0,0,0
125000,1414000,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,5,6,0,56,0,0,0,0
133000,1414000,2986,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,34,8,16,0,55,0,0,0,0
141000,1414000,2987,0,2,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,27,8,22,0,47,0,0,0,1
149000,1414000,2988,0,10,0,0,8,0,0,18,0,0,1,16,0,0,0,0,0,4,0,0,18,14,25,0,46,0,0,0,0
157000,1414000,2989,0,9,0,0,4,0,0,18,0,0,0,5,1,0,0,1,0,2,0,0,0,10,36,0,54,0,0,0,0
165000,1414000,2990,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,18,0,13,0,0,0,0
-27000,1406000,3262,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19000,1406000,3263,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,82,8,0,0,0,0,0,0,0,0,0,0
-11000,1406000,3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
-3000,1406000,3265,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,138,5,0,0,0,0,0,0,0,0,0,0
5000,1406000,3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
13000,1406000,3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
21000,1406000,3268,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,4,0,0,24,0,0,3,0,0,0,0
29000,1406000,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,73,0,0,2,0,0,0,0
37000,1406000,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,39,0,0,3,0,0,0,0
45000,1406000,3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,61,4,0,21,0,0,0,0
53000,1406000,3272,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,38,5,0,76,0,0,0,0
61000,1406000,3273,0,0,0,0,3,0,0,1,0,0,1,2,0,0,0,0,0,10,7,0,0,59,5,0,52,0,0,0,0
69000,1406000,3274,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,33,4,0,62,0,0,0,0
77000,1406000,3275,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,31,3,0,78,0,0,0,0
85000,1406000,3276,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,49,7,0,79,0,0,0,0
93000,1406000,3277,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,15,36,10,0,65,0,0,0,0
101000,1406000,3278,0,0,0,0,2,0,0,2,0,0,3,3,0,0,0,0,0,4,0,0,26,32,22,0,46,0,0,0,0
109000,1406000,3279,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,47,23,12,0,54,0,0,0,0
117000,1406000,3280,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,29,8,7,0,85,0,0,0,0
125000,1406000,3281,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,35,2,13,0,68,0,0,0,0
133000,1406000,3282,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,18,0,17,0,88,0,0,0,0
141000,1406000,3283,0,0,0,0,3,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,26,4,17,0,72,0,0,0,3
149000,1406000,3284,0,1,0,0,3,0,0,18,0,0,0,8,0,0,0,0,2,0,0,0,25,17,16,0,58,0,0,0,0
157000,1406000,3285,0,1,0,0,10,0,0,17,0,0,2,14,0,0,0,0,0,0,0,0,8,10,24,0,59,0,0,0,1
165000,1406000,3286,0,1,0,0,2,0,0,7,0,0,1,8,0,0,0,0,0,0,0,0,1,12,49,0,45,0,0,0,0
173000,1406000,3287,0,1,0,0,3,0,0,2,0,0,0,5,0,0,0,0,0,2,0,0,0,4,44,0,29,0,0,0,0
181000,1406000,3288,0,2,0,0,8,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,3,23,15,0,8,0,0,0,0
189000,1406000,3289,0,0,0,0,2,0,0,7,0,0,1,4,0,0,0,0,0,0,0,0,1,3,12,0,12,0,0,0,0
-27000,1398000,3558,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
-19000,1398000,3559,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,104,12,0,0,2,0,0,0,0,0,0,0
-11000,1398000,3560,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0
-3000,1398000,3561,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0
5000,1398000,3562,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,140,2,0,0,0,0,0,0,0,0,0,0
13000,1398000,3563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,4,0,0,0,0,0,0,0
21000,1398000,3564,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,80,4,0,0,42,0,0,6,0,0,0,0
29000,1398000,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,0,83,0,0,1,0,0,0,0
37000,1398000,3566,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,6,0,0,82,2,0,26,0,0,0,0
45000,1398000,3567,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,8,7,0,0,44,21,0,54,0,0,0,0
53000,1398000,3568,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,36,6,0,72,0,0,0,1
61000,1398000,3569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,23,13,0,67,0,0,0,1
69000,1398000,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,4,0,0,16,0,0,0,4
77000,1398000,3571,0,2,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,30,0,0,0,25,6,0,46,0,0,0,4
85000,1398000,3572,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,32,11,0,100,0,0,0,0
93000,1398000,3573,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,27,0,95,0,0,0,0
101000,1398000,3574,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,1,11,20,0,94,0,0,0,0
109000,1398000,3575,0,0,0,0,5,0,0,9,0,0,0,1,0,0,0,0,0,4,0,0,17,9,19,0,86,0,0,0,0
117000,1398000,3576,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,12,15,0,92,0,0,0,0
