"","x","y","Transpiration"
"290",53000,1334000,234.889440980159
"291",133000,1334000,182.896267456927
"292",141000,1334000,397.459226612681
"293",149000,1334000,240.806862947764
"294",157000,1334000,78.3874868147538
"295",165000,1334000,260.144423124002
"296",173000,1334000,18.0482751078762
"297",181000,1334000,27.8939164141978
"298",189000,1334000,46.4032409861413
"299",197000,1334000,41.0791514781906
"300",205000,1334000,849.18170668156
"301",213000,1334000,43.9690178770088
"302",221000,1334000,7.49695085193841
"303",229000,1334000,136.485757099186
"304",237000,1334000,35.866371639528
"305",245000,1334000,355.495699127578
"306",253000,1334000,280.386999911934
"307",261000,1334000,430.849519763001
"308",269000,1334000,296.950190477827
"309",277000,1334000,418.504724301634
"310",285000,1334000,400.959632900254
"311",293000,1334000,96.7952167915332
"312",301000,1334000,234.858010395187
"313",309000,1334000,275.866251918568
"314",317000,1334000,479.079890464011
"315",325000,1334000,61.0361177065313
"316",333000,1334000,123.021621231352
"317",341000,1334000,453.733157611375
"318",349000,1334000,288.034271299185
"319",29000,1326000,188.847176227919
"320",53000,1326000,34.4719279088792
"321",61000,1326000,31.7251396833758
"322",85000,1326000,100.683182794638
"323",93000,1326000,181.242051769652
"324",101000,1326000,167.953918267237
"326",149000,1326000,176.259263842331
"327",157000,1326000,126.691725644255
"328",165000,1326000,267.268016226069
"329",173000,1326000,325.710444968115
"330",181000,1326000,4.16302854642356
"331",189000,1326000,444.716118184853
"332",197000,1326000,117.482365793201
"333",205000,1326000,11.3725940011616
"334",221000,1326000,243.18638983521
"335",229000,1326000,53.6673523487592
"336",237000,1326000,39.0597995217059
"337",245000,1326000,107.532983771143
"338",253000,1326000,203.788858158881
"339",261000,1326000,258.418518722976
"340",269000,1326000,398.68595001709
"341",277000,1326000,372.990260312602
"342",285000,1326000,36.3606620959958
"343",293000,1326000,425.728012326799
"344",301000,1326000,42.5821441725235
"345",309000,1326000,373.848778124652
"346",317000,1326000,7.00386986128542
"347",325000,1326000,182.225333973004
"348",333000,1326000,7.18393832042692
"349",341000,1326000,10.962402900137
"350",349000,1326000,210.542158101838
"351",357000,1326000,72.9640213046191
"352",365000,1326000,72.2566316499172
"353",373000,1326000,49.3912215985518
"354",61000,1318000,33.6019146021739
"355",77000,1318000,53.3545561971771
"356",93000,1318000,221.687175875773
"357",101000,1318000,80.19905325318
"358",109000,1318000,355.984253886633
"359",117000,1318000,141.796523596316
"360",125000,1318000,351.322223104522
"361",133000,1318000,304.572315374359
"362",149000,1318000,176.532896586791
"363",157000,1318000,94.3428157568892
"364",165000,1318000,1077.74242863397
"365",173000,1318000,181.033447541104
"366",181000,1318000,615.116302865094
"367",189000,1318000,324.990988409221
"368",197000,1318000,158.915154003108
"369",205000,1318000,76.8689761912406
"370",213000,1318000,142.837871589836
"371",221000,1318000,52.2113482850422
"372",229000,1318000,208.770797361557
"373",237000,1318000,243.928610776751
"374",245000,1318000,204.872869237001
"375",253000,1318000,235.494822467151
"376",261000,1318000,363.398750991773
"377",269000,1318000,614.215828720639
"378",277000,1318000,36.0186904061735
"379",285000,1318000,67.1332280049933
"380",293000,1318000,353.470526247879
"381",301000,1318000,528.038340447052
"382",309000,1318000,75.3943600216091
"383",317000,1318000,280.743919758154
"384",325000,1318000,182.075277778394
"385",333000,1318000,194.031732541478
"386",341000,1318000,147.399191775228
"387",357000,1318000,675.884905173214
"388",365000,1318000,42.7157409002403
"389",373000,1318000,953.703778281764
"390",421000,1318000,177.875369662418
"391",429000,1318000,5.12589383223352
"392",437000,1318000,37.6152023221621
"393",61000,1310000,136.978363839023
"394",77000,1310000,436.827023833391
"395",85000,1310000,460.197464811095
"396",93000,1310000,112.439611039315
"397",101000,1310000,123.699088026166
"398",109000,1310000,292.828795529135
"399",117000,1310000,315.727090400256
"400",125000,1310000,78.4313411128036
"401",133000,1310000,289.257021183313
"402",141000,1310000,263.117922191846
"403",149000,1310000,341.483429446967
"404",157000,1310000,74.8295771685401
"405",165000,1310000,94.8644683667422
"406",173000,1310000,91.0062800667636
"407",181000,1310000,282.838973470845
"408",189000,1310000,179.036348717256
"409",197000,1310000,156.553813052338
"410",205000,1310000,124.300775290558
"411",213000,1310000,240.57463716433
"412",221000,1310000,519.590164504732
"413",229000,1310000,239.912027038378
"414",237000,1310000,221.792892315127
"415",245000,1310000,334.356641234001
"416",253000,1310000,626.327283192431
"417",261000,1310000,308.929225548142
"418",269000,1310000,362.569026161236
"419",277000,1310000,774.186927584527
"420",285000,1310000,434.494532153559
"421",293000,1310000,616.114781517922
"422",301000,1310000,400.399927032519
"423",309000,1310000,96.5692988627479
"424",317000,1310000,226.594063769388
"425",325000,1310000,331.615769640956
"426",333000,1310000,6.93842398160381
"427",341000,1310000,149.519579926744
"428",349000,1310000,79.4578991439553
"429",357000,1310000,177.728602197232
"430",365000,1310000,301.120976821292
"431",373000,1310000,137.225190217527
"432",381000,1310000,8.53096099423569
"433",389000,1310000,10.2848201401176
"434",421000,1310000,6.3079322674524
"435",437000,1310000,127.013248118026
"436",21000,1302000,86.9005232787843
"437",29000,1302000,303.500282724145
"438",37000,1302000,243.4314234485
"439",53000,1302000,139.938333354465
"440",77000,1302000,109.390286237279
"441",93000,1302000,578.453801439454
"442",101000,1302000,694.930485137853
"443",109000,1302000,173.025310885404
"444",117000,1302000,276.774690844715
"445",125000,1302000,74.2612730531588
"446",133000,1302000,113.677788333889
"447",141000,1302000,419.600776928809
"448",149000,1302000,14.9991145084543
"449",157000,1302000,2.50271475198157
"450",165000,1302000,61.0033529290322
"451",173000,1302000,263.011932358823
"452",181000,1302000,220.233663840197
"453",189000,1302000,128.901391587549
"454",197000,1302000,343.655932026995
"455",205000,1302000,407.29612422518
"456",213000,1302000,173.5226458435
"457",221000,1302000,118.269556975552
"458",237000,1302000,127.040688945672
"459",245000,1302000,209.961875315567
"460",253000,1302000,82.3148882908426
"461",261000,1302000,75.4339114196023
"462",269000,1302000,505.233231364837
"463",277000,1302000,402.601306365801
"464",285000,1302000,221.422254152893
"465",293000,1302000,82.9840439725693
"466",301000,1302000,7.76456666317029
"467",309000,1302000,33.1916118295041
"468",317000,1302000,123.067051269119
"469",325000,1302000,204.293493764571
"470",333000,1302000,248.529405915481
"471",341000,1302000,105.786811976161
"472",349000,1302000,361.697931777154
"473",357000,1302000,185.964940916211
"474",365000,1302000,100.94383928898
"475",373000,1302000,663.641824032255
"476",381000,1302000,3.86669805291261
"477",389000,1302000,162.912994660425
"478",405000,1302000,76.2464453951591
"479",413000,1302000,229.622518709771
"480",421000,1302000,73.4788557192823
"481",429000,1302000,73.5522931509249
"482",437000,1302000,235.587071866419
"483",445000,1302000,242.487231544953
"484",453000,1302000,117.327147046759
"485",461000,1302000,49.2928586564259
"486",469000,1302000,473.452227419881
"487",477000,1302000,43.1169738390936
"488",485000,1302000,362.048385254295
"494",21000,1294000,94.065668664693
"495",45000,1294000,100.009377029074
"496",61000,1294000,234.293715315592
"497",69000,1294000,103.883993903577
"498",77000,1294000,136.552448323839
"499",85000,1294000,646.941616271963
"500",93000,1294000,218.810107258465
"501",109000,1294000,114.643976851329
"502",117000,1294000,454.34853759769
"503",125000,1294000,359.52204732138
"504",133000,1294000,234.696734989417
"505",141000,1294000,389.255910004089
"506",149000,1294000,725.739098402536
"507",157000,1294000,205.705301609949
"508",165000,1294000,173.080812042823
"509",173000,1294000,467.00494989039
"510",181000,1294000,38.8369691304882
"511",189000,1294000,6.93842398160381
"512",197000,1294000,372.556059922828
"513",205000,1294000,524.041227979747
"514",213000,1294000,257.556514635574
"515",221000,1294000,536.265457840321
"516",229000,1294000,183.0586247217
"517",237000,1294000,0
"518",245000,1294000,24.0290241188573
"519",253000,1294000,647.714741444851
"520",261000,1294000,171.060465475853
"521",277000,1294000,13.6592904708959
"522",285000,1294000,345.796874123728
"523",293000,1294000,48.5124912931809
"524",301000,1294000,96.6239251556742
"525",309000,1294000,135.10033087948
"526",317000,1294000,0
"527",333000,1294000,254.919359288657
"528",341000,1294000,143.862427999197
"529",349000,1294000,99.4817795554091
"530",357000,1294000,140.138308280397
"531",373000,1294000,38.0468128873665
"532",381000,1294000,145.165645426261
"533",389000,1294000,504.375193249963
"534",397000,1294000,330.212174244958
"535",405000,1294000,61.85056746507
"536",413000,1294000,137.3631976042
"537",421000,1294000,191.548418786394
"538",429000,1294000,75.5772517349414
"539",437000,1294000,693.613017777944
"540",445000,1294000,28.6301732959467
"541",461000,1294000,378.951302892495
"542",469000,1294000,260.025352520374
"543",477000,1294000,638.275553088482
"544",485000,1294000,19.1359358384257
"545",493000,1294000,347.742484784379
"546",501000,1294000,333.426164842129
"547",509000,1294000,642.568387664654
"548",517000,1294000,102.165715265756
"558",61000,1286000,32.933988950089
"559",69000,1286000,194.906699942279
"560",77000,1286000,230.730857241526
"561",85000,1286000,665.680590504692
"562",101000,1286000,565.80256213541
"563",125000,1286000,851.391318655016
"564",133000,1286000,228.697887562912
"565",141000,1286000,197.18719225279
"566",149000,1286000,653.260324812311
"567",157000,1286000,307.96836751939
"568",165000,1286000,29.440955640699
"569",173000,1286000,317.21103102327
"570",181000,1286000,539.93323893583
"571",189000,1286000,480.164163149885
"572",197000,1286000,503.329846656609
"573",205000,1286000,73.4082129391188
"574",213000,1286000,86.8247119468468
"575",221000,1286000,287.171632268217
"576",229000,1286000,35.1751581928335
"577",237000,1286000,318.267352613769
"578",245000,1286000,285.05090270241
"579",253000,1286000,392.286573113985
"580",261000,1286000,560.182895171808
"581",269000,1286000,230.853687078814
"582",277000,1286000,35.082029732142
"583",285000,1286000,427.187828023215
"584",301000,1286000,185.359407321526
"585",309000,1286000,120.524854296551
"586",317000,1286000,49.390173059277
"587",325000,1286000,67.7706761334436
"588",333000,1286000,316.790729477377
"589",341000,1286000,334.143694815657
"590",349000,1286000,134.571598395509
"591",357000,1286000,313.996391394614
"592",365000,1286000,104.849918379915
"593",373000,1286000,471.850859095412
"594",381000,1286000,95.3892313175668
"595",397000,1286000,101.52513672364
"596",405000,1286000,185.072100385178
"597",421000,1286000,210.428152463692
"598",429000,1286000,224.217691230694
"599",437000,1286000,92.4567372112641
"600",445000,1286000,104.039948771818
"601",453000,1286000,578.105957403736
"602",461000,1286000,190.730635900875
"603",469000,1286000,656.962305780494
"604",477000,1286000,225.000147394634
"605",485000,1286000,61.0994928741473
"606",493000,1286000,83.3785387676159
"607",501000,1286000,767.786191771098
"608",509000,1286000,296.288372050869
"609",517000,1286000,314.905807873252
"610",525000,1286000,184.776440024696
"626",-19000,1278000,88.580098467685
"627",61000,1278000,86.8854201003717
"628",69000,1278000,135.784999720863
"629",77000,1278000,382.318186700983
"630",85000,1278000,792.338718718443
"631",93000,1278000,376.301551023737
"632",101000,1278000,295.711320058057
"633",109000,1278000,65.8585598573299
"634",125000,1278000,214.196398956234
"635",133000,1278000,227.388680509355
"636",141000,1278000,534.211746241159
"637",149000,1278000,651.559943845521
"638",157000,1278000,288.676812305193
"639",165000,1278000,162.784680310237
"640",173000,1278000,171.638534725631
"641",181000,1278000,44.6414177375943
"642",189000,1278000,267.981032134142
"643",197000,1278000,958.460439878376
"644",205000,1278000,862.382316475656
"645",213000,1278000,261.18885639446
"646",221000,1278000,509.554210649282
"647",229000,1278000,381.152320809727
"648",237000,1278000,522.572306464538
"649",245000,1278000,199.749135831719
"650",253000,1278000,152.795233838721
"651",261000,1278000,285.77537789809
"652",269000,1278000,94.319615416963
"653",277000,1278000,169.819284416507
"654",293000,1278000,707.806176671647
"655",301000,1278000,337.179408897164
"656",309000,1278000,179.177889744056
"657",317000,1278000,76.8316093233789
"658",325000,1278000,309.40532626393
"659",333000,1278000,221.119177741078
"660",341000,1278000,222.626533669539
"661",349000,1278000,42.3115528850254
"662",357000,1278000,166.37250737457
"663",365000,1278000,286.778932534084
"664",373000,1278000,225.590227620686
"665",381000,1278000,229.544087183005
"666",389000,1278000,269.049428679077
"667",405000,1278000,54.4469412030802
"668",421000,1278000,285.440187196394
"669",429000,1278000,72.5062585391684
"670",437000,1278000,413.584658423935
"671",445000,1278000,360.645151552361
"672",453000,1278000,921.665367144536
"673",461000,1278000,45.3276424931368
"674",469000,1278000,377.489607004857
"675",477000,1278000,535.220158257108
"676",485000,1278000,419.035870102923
"677",493000,1278000,898.115151252245
"678",501000,1278000,555.319889988525
"679",509000,1278000,190.338905165064
"700",-19000,1270000,159.165549047201
"701",21000,1270000,139.384851640814
"702",29000,1270000,79.8011901713203
"703",45000,1270000,84.7604261977771
"704",53000,1270000,19.7555202015777
"705",61000,1270000,348.42553125962
"706",69000,1270000,498.4707239442
"707",77000,1270000,424.981933189439
"708",85000,1270000,465.548258088768
"709",93000,1270000,84.5272417748182
"710",109000,1270000,196.080222629003
"711",117000,1270000,299.708444094315
"712",125000,1270000,249.445403374886
"713",141000,1270000,229.098738393633
"714",149000,1270000,17.9317431590277
"715",157000,1270000,544.482193858085
"716",165000,1270000,90.3856559207991
"717",173000,1270000,796.961082706312
"718",181000,1270000,560.29694016483
"719",197000,1270000,294.220250339919
"720",205000,1270000,12.3923593274549
"721",213000,1270000,203.339888963977
"722",221000,1270000,631.713922059939
"723",229000,1270000,410.949355087959
"724",237000,1270000,112.854414128803
"725",253000,1270000,10.8469805882608
"726",261000,1270000,6.82813162690343
"727",269000,1270000,119.107966911252
"728",277000,1270000,275.315798423754
"729",285000,1270000,183.840167247488
"730",293000,1270000,59.1488080462123
"731",309000,1270000,938.740730711911
"732",317000,1270000,58.7742775902916
"733",325000,1270000,21.3313440657999
"734",333000,1270000,385.249664262909
"735",341000,1270000,166.211257806706
"736",349000,1270000,10.9515669719509
"737",357000,1270000,612.605563144575
"738",365000,1270000,213.969735888701
"739",373000,1270000,443.020939368937
"740",381000,1270000,495.135785506348
"741",389000,1270000,599.854861687911
"742",397000,1270000,332.450836462249
"743",405000,1270000,289.206810257044
"744",413000,1270000,205.740450098743
"745",421000,1270000,125.671216840174
"746",429000,1270000,950.157758127421
"747",437000,1270000,683.640034237714
"748",445000,1270000,340.339446616669
"749",453000,1270000,414.711062921695
"750",461000,1270000,841.736643450539
"751",469000,1270000,401.576485629218
"752",477000,1270000,447.316170409945
"753",485000,1270000,208.474884177351
"773",61000,1262000,186.503708192398
"774",69000,1262000,430.339818721733
"775",77000,1262000,330.46462089108
"776",85000,1262000,273.088927954368
"777",93000,1262000,647.442386716382
"778",101000,1262000,359.954843397178
"779",109000,1262000,224.034053559667
"780",117000,1262000,418.324004341742
"781",125000,1262000,103.012034977373
"782",133000,1262000,427.241730048716
"783",157000,1262000,678.293739363686
"784",165000,1262000,277.495180199171
"785",189000,1262000,341.057177965453
"786",197000,1262000,349.789331963163
"787",205000,1262000,126.900558733503
"788",213000,1262000,6.39178903112046
"789",221000,1262000,498.504268959277
"790",229000,1262000,50.23739609163
"791",237000,1262000,427.650986133012
"792",245000,1262000,314.574729300391
"793",253000,1262000,129.081442750426
"794",261000,1262000,73.0574408187818
"795",269000,1262000,170.743513573579
"796",277000,1262000,156.415314604083
"797",285000,1262000,120.566040237743
"798",293000,1262000,89.14838996025
"799",301000,1262000,204.419283835693
"800",309000,1262000,204.980807039374
"801",317000,1262000,362.094564253706
"802",325000,1262000,131.047454641391
"803",333000,1262000,36.6938907517592
"804",341000,1262000,279.193697482343
"805",349000,1262000,343.359331438145
"806",357000,1262000,377.143021364296
"807",365000,1262000,45.217870677927
"808",373000,1262000,150.484343046393
"809",381000,1262000,83.2836576745878
"810",389000,1262000,118.964137084193
"811",397000,1262000,326.348327538784
"812",405000,1262000,434.665195475477
"813",413000,1262000,256.265345406173
"814",421000,1262000,190.751090331865
"815",429000,1262000,305.550800602215
"816",437000,1262000,653.710205364857
"817",445000,1262000,507.827311497971
"818",453000,1262000,358.006061663534
"835",13000,1254000,180.639615346468
"836",53000,1254000,185.315728130346
"837",61000,1254000,228.252535781835
"838",69000,1254000,482.422897880111
"839",77000,1254000,40.3650522461941
"840",85000,1254000,588.406399186615
"841",93000,1254000,223.573186251339
"842",101000,1254000,355.70304196136
"843",109000,1254000,491.777141945813
"844",117000,1254000,358.910810995416
"845",125000,1254000,595.86138282857
"846",133000,1254000,264.592575558309
"847",141000,1254000,377.837372933383
"848",149000,1254000,1312.95808294543
"849",157000,1254000,842.766083926105
"850",165000,1254000,497.125375961934
"851",173000,1254000,368.39573256316
"852",181000,1254000,244.126119231592
"853",189000,1254000,233.047243825145
"854",197000,1254000,370.639075631049
"855",205000,1254000,182.002419274165
"856",213000,1254000,142.670403755674
"857",221000,1254000,442.965105351592
"858",229000,1254000,295.839267442856
"859",237000,1254000,469.784834840446
"860",245000,1254000,442.006688147334
"861",253000,1254000,601.895156644428
"862",261000,1254000,101.356846128579
"863",269000,1254000,35.8849827567983
"864",277000,1254000,183.508277505895
"865",285000,1254000,271.138308920968
"866",293000,1254000,1028.72742894845
"867",301000,1254000,149.076298351669
"868",309000,1254000,145.533695400838
"869",317000,1254000,145.422438210956
"870",325000,1254000,176.394511525903
"871",333000,1254000,180.597138491442
"872",341000,1254000,187.706356847756
"873",349000,1254000,123.393429252394
"874",357000,1254000,349.390771567425
"875",365000,1254000,61.7859245005929
"876",373000,1254000,215.314885692139
"877",381000,1254000,203.737338135757
"878",389000,1254000,83.2274053789488
"879",397000,1254000,371.332948510591
"880",405000,1254000,420.117829829564
"881",413000,1254000,216.461293412064
"882",421000,1254000,174.392911583736
"883",429000,1254000,290.848314521924
"884",445000,1254000,286.235952633984
"902",-27000,1246000,167.18239809617
"903",45000,1246000,331.678313784594
"904",53000,1246000,135.596239867754
"905",61000,1246000,289.810113745857
"906",69000,1246000,271.863167130788
"907",77000,1246000,626.27776366256
"908",85000,1246000,89.3665588576858
"909",93000,1246000,710.858404763574
"910",101000,1246000,743.983885660036
"911",109000,1246000,234.981312890995
